processedTweet,label
منظمة الصحة العالمية تكد الجزار خارج دارة الخطر حاليا تعلن سيطرتها فيروس كورونا وتتوقع تغلب الجزار الوبا وتشيد بالاجراات الاحترازية ماشا الله لتتجنب الصابة,False
منظمة الصحة العالمية تكد خارج منطقة الخطر بسبب تفشي فايروس ليك تحقق فريق,True
عاجل اصابة الزابيث ملكة بريطانيا بفيروس كورونا عاوزينك تفرحنا فاللي القصد والنية,False
اصابة ولي عهد بريطانيا الامير تشارلز بفيروس اصابة الملكة اليزابيث بالفيروس,False
صابة ملكة بريطانيا الملكة اليزابيث بفيروس كورونا,False
موقع مبتدا عاجل صابة ملكة بريطانيا بفيروس كورونا عبر تطبيق نبض,False
نبا تتحدث صابة ملكة اليزابيث صابة الامير تشارلز مبارح,False
صابة ملكة بريطانيا بفيروس كورونا,False
عاجل نبا مكدة تتحدث صابة الملكة ليزابيث الثانية ملكة بريطانيا,False
علان صابة وزير الصحة البريطاني ريس الوزرا بفيروس تم قليل علان صابة ملكة بريطانيا بالوبا نفسه,False
صابة ليزابيث الثانية ملكة بريطانيا بفيروس كورونا,False
صابة الملكة اليزابيث بفيروس كورونا,False
نبا صابة ملكه بفيروس,False
صاحب بيت القطيف خايف كورونا لف بيته قصدير باقي يدخله الفرن,False
صحة للفيديو المتداول بعنوان منزل القطيف بالمملكة العربية السعودية تم تغليفه بالقصدير خوفا فيروس كورونا شاعة,True
صاحب بيت القطيف خايف كورونا لف بيته قصدير استغفرالله استخفوا العالم,False
حقيقة مقطع تغليف منزل القطيف بالقصدير خوفا كورونا,True
صحة للفيديو المتداول بعنوان منزل بالمملكة العربية السعودية تم تغليفه بالقصدير خوفا فيروس كورونا والحقيقة الفيديو الحقيقي نشر يوتيوب سنتين لمنزل بـ,True
سكاي نيوزالصين تعلن التوصل لعلاج كورونا وشفا 960 مصاب,False
وخيرا ظهرت البشرى السارة للعالم جمع الحكومة الصينية تعلن رسميا التوصل للقاح فيروس كورونا تصدق بختراعة,False
بشرى سارة تتوصل لعلاج جديد لـ فيروس,False
صدى البلد بشرى سارة الصين تتوصل لعلاج جديد لـ فيروس كورونا,False
بشرى سارة الصين تتوصل لعلاج جديد لـ فيروس كورونا صدى البلد,False
الصين تتوصل لعلاج جديد لـ فيروس كورونا,False
تتوصل لعلاج فعال لفيروس,False
علنت السلطات الصينية يوم امس تحقيق نجاح التوصل لدوا مضاد لفيروس اراد استعراض عضلاته العالم فرض نفسه كقوة عالمية فتم قمعه بفايروس لعين نها اقوى يتبع,False
مواقع اخبارية السلطات تعلن التوصل لدوا مضاد لفيروس المتفشي سفر مقتل 56 شخصا وكثر لف صابة وسيكون متوفرا مجانا,False
الصين تتوصل لعلاج جديد لفيروس كورونا نجح 7 مصابين,False
عااااجل الصين تتوصل لعلاج كورونا,False
الصين تتوصل لعلاج,False
بشرى سارة الصين تتوصل لعلاج جديد لـ فيروس كورونا,False
بشرى سارة الصين تتوصل لعلاج جديد لفيروس كورونا,False
الصين تعلن التوصل لمضاد المدينة,False
تعلن التوصل لدوا مضاد لـ,False
الصين تعلن التوصل لمضاد,False
الصين تعلن التوصل لعلاج فعال وحاسم لفيروس كورونا,False
تعلن التوصل لدوا فعال ضد,False
صحيفة عاجل تعلن التوصل لى علاج فعال ضد فيروس الجديد عبر تطبيق نبض,False
الصين تعلن التوصل لعلاج لفيروس كورونا وشفا العشرات المصابين,False
تعلن تطوير لقاح مضاد لفيروس كورونا الجديد موضحة نه سيكون متوفرا مجانا خلال اليام القادمة,False
الصين تعلن تطوير لقاح واعد ضد كورونا,False
هلق طلع كورونا كذبة وكل هالوفيات غاز السارين والدول الكبيرة المجرمة عارفة انو تسرب مختبراتها وعمتستر عبعضها عنجد الدني اخر وقت والقيامة قربت لانو الشر عميغلب الخير,False
فايروس كورونا بالحقيقة غاز السارين السام كوفيد19 وسوف يقل تركيزه بالجو الى مدة تتراوح الى 4 شهر وسببه مريكا لعنها الله,False
طيب بيقول انه فايروس كورونا كذبة صنعتها امريكا صدقها العالم بكمله الحقيقة ايروس مصطنع نوع نواع الغازات تم تجربته احد المختبرات البيولوجية المريكية موجودة فغانستان تم تسريبه الجنود الطبا العاملين المختبر غاز السارين المطور,False
ولله مااعرف اللي اعرفه نخلص كورونا وهي اصلا مو كورونا بقدر ماهو غاز السارين المطور ضربته امريكا للصين ان شا الله نخلص مايس الخامس لان عمر الغاز بالجو يوم ويبدا بالضعف يموت وراها تكون الجثث بالشوارع والجيفه تملي العراق بسبب المعارك,False
مجرد وهم وهي تجربة تقول الراوية 67 جنديا مريكيا صيبوا بغاز السارين شهر مختبر فغانستان تكتمت الولايات المتحدة وتم ارسال الجنود للصين للمشاركة العرض العسكري يوهان لبعاد شبهات وفاتهم,False
النظريات الغبية انتشرت الفترة يوجد غبى قصة غاز السارين فيروس معروف تطور سلالة معروفة ويتم عزله وعزل مادته الوراثية وتظهر فيديوهات تتحدث غاز السارين كبر مشاكل السوشيال ميديا منح هب ودب فرصة للحديث والنشر,True
